"movieId","title","genres"
6921,Man of Marble (Czlowiek z Marmuru) (1977),Драма
6923,Sherlock Holmes and the Voice of Terror (1942),Криминал|Мистика|Военный
6924,Sherlock Holmes Faces Death (1943),Криминал|Мистика
6925,Sherlock Holmes in Washington (1943),Криминал|Мистика
6926,"Solid Gold Cadillac, The (1956)",Комедия
6927,"Human Stain, The (2003)",Драма|Романтика|Триллер
6928,"Die, Mommie, Die (2003)",Комедия
6929,Dirt (2001),Комедия|Криминал
6930,Girlhood (2003),Документальный
6931,Mail Order Bride (2003),Комедия
6932,Shattered Glass (2003),Криминал|Драма
6933,Suspended Animation (2001),Триллер
6934,"Matrix Revolutions, The (2003)",Боевик|Приключения|Научная фантастика|Триллер|IMAX
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Документальный
6936,Elf (2003),Детский|Комедия|Фэнтези
6937,Anything But Love (a.k.a. Standard Time) (2002),Мюзикл|Романтика
6938,Billabong Odyssey (2003),Документальный
6939,Gloomy Sunday (Ein Lied von Liebe und Tod) (1999),Драма|Романтика
6940,In My Skin (Dans ma Peau) (2002),Драма
6941,Just an American Boy (2003),Документальный
6942,Love Actually (2003),Комедия|Драма|Романтика
6943,Love Forbidden (Défense d'aimer) (2002),Драма
6944,Father of the Bride (1991),Комедия
6945,My Architect: A Son's Journey (2003),Документальный
6946,Looney Tunes: Back in Action (2003),Боевик|Анимация|Детский|Фэнтези
6947,Master and Commander: The Far Side of the World (2003),Приключения|Драма|Военный
6948,Tupac: Resurrection (2003),Документальный
6949,"Big Empty, The (2003)",Комедия|Мистика|Научная фантастика
6950,"Missing, The (2003)",Приключения|Триллер|Вестерн
6951,"Cat in the Hat, The (2003)",Детский|Комедия
6952,Gothika (2003),Ужасы|Триллер
6953,21 Grams (2003),Криминал|Драма|Мистика|Романтика|Триллер
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)",Комедия|Криминал|Драма|Мистика|Романтика
6955,Blindness (2003),Драма|Триллер
6956,Blue Gate Crossing (Lan se da men) (2002),Драма|Романтика
6957,Bad Santa (2003),Комедия|Криминал
6958,"Haunted Mansion, The (2003)",Детский|Комедия|Фэнтези|Ужасы
6959,Timeline (2003),Боевик|Приключения|Научная фантастика
6960,Marquis (1989),Драма
6961,Damage (Fatale) (1992),Драма
6962,OT: Our Town (2002),Документальный
6963,Devil's Playground (2002),Документальный
6964,Dance with a Stranger (1985),Криминал|Драма|Триллер
6965,Journeys with George (2002),Документальный
6966,Darkman (1990),Боевик|Криминал|Фэнтези|Научная фантастика|Триллер
6967,Dead of Night (1945),Ужасы|Мистика
6968,Death Machine (1995),Боевик|Научная фантастика
6969,"Dernier Combat, Le (Last Battle, The) (1983)",Драма|Научная фантастика
6970,Desk Set (1957),Комедия|Романтика
6971,Europa (Zentropa) (1991),Драма|Триллер
6972,"Watermelon Woman, The (1996)",Документальный|Драма
6973,Final Analysis (1992),Драма|Романтика|Триллер
6974,"Freshman, The (1990)",Комедия|Криминал
6975,Funny Games (1997),Драма|Ужасы|Триллер
6976,Tales from the Crypt (1972),Ужасы
6977,New Jack City (1991),Боевик|Криминал|Драма
6978,Slacker (1991),Комедия|Драма
6979,WarGames (1983),Драма|Научная фантастика|Триллер
6980,Mr. Hobbs Takes a Vacation (1962),Комедия
6981,"Ordet (Word, The) (1955)",Драма
6982,Forbidden Games (Jeux interdits) (1952),Драма|Военный
6983,Jane Eyre (1944),Драма|Романтика
6984,"Tale of Two Cities, A (1935)",Драма
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",Драма
6986,Ben-Hur: A Tale of the Christ (1925),Приключения|Драма
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",Криминал|Фэнтези|Ужасы
6988,Broken Blossoms or The Yellow Man and the Girl (1919),Драма|Романтика
6989,Gorky Park (1983),Криминал|Драма|Триллер
6990,"Great Train Robbery, The (a.k.a. First Great Train Robbery, The) (1979)",Боевик|Приключения|Комедия|Криминал|Драма
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)",Приключения|Драма|Романтика
6992,Guarding Tess (1994),Комедия|Драма
6993,Hannah and Her Sisters (1986),Комедия|Драма|Романтика
6994,"Hard Way, The (1991)",Боевик|Комедия
6995,Hercules in New York (1970),Боевик|Комедия|Фэнтези
6996,Highlander II: The Quickening (1991),Боевик|Научная фантастика
6997,Hoffa (1992),Криминал|Драма
6998,House of Cards (1993),Драма
6999,Housesitter (1992),Комедия|Романтика
7000,Hudson Hawk (1991),Боевик|Приключения|Комедия
7001,Invasion of the Body Snatchers (1978),Ужасы|Мистика|Научная фантастика|Триллер
7002,Mindwalk (1990),Драма
7003,Kafka (1991),Комедия|Драма|Мистика|Научная фантастика|Триллер
7004,Kindergarten Cop (1990),Боевик|Комедия|Криминал|Триллер
7005,King Ralph (1991),Комедия
7006,Knight Moves (1992),Мистика|Триллер
7007,"Last Boy Scout, The (1991)",Боевик|Комедия|Криминал|Драма|Триллер
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972),Драма|Романтика
7009,Lorenzo's Oil (1992),Драма
7010,"Lover, The (Amant, L') (1992)",Драма|Романтика
7011,"Bullfighter, The (Matador) (1986)",Комедия|Криминал|Драма
7012,Mr. Destiny (1990),Комедия|Фэнтези
7013,"Night of the Hunter, The (1955)",Драма|Фильм-нуар|Триллер
7014,Nowhere to Run (1993),Боевик|Романтика
7015,Only the Lonely (1991),Комедия|Романтика
7016,Over the Top (1987),Боевик|Драма
7017,Passenger 57 (1992),Боевик|Триллер
7018,Presumed Innocent (1990),Криминал|Драма|Триллер
7019,Project X (1987),Комедия|Драма
7020,Proof (1991),Комедия|Драма|Романтика
7021,Pure Luck (1991),Комедия|Криминал
7022,Battle Royale (Batoru rowaiaru) (2000),Боевик|Драма|Ужасы|Триллер
7023,"Wedding Banquet, The (Xi yan) (1993)",Комедия|Драма|Романтика
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",Драма
7025,"Midnight Clear, A (1992)",Драма|Военный
7026,Summer School (1987),Комедия
7027,Silverado (1985),Боевик|Вестерн
7028,Quick Change (1990),Комедия|Криминал
7029,Rabid (1977),Ужасы|Триллер
7030,Radio Flyer (1992),Драма
7031,"Real McCoy, The (1993)",Боевик|Криминал|Драма|Триллер
7032,Revenge (1990),Драма|Романтика|Триллер
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",Комедия|Романтика
7034,Show Me Love (Fucking Åmål) (1998),Драма|Романтика
7035,Streets of Fire (1984),Боевик|Романтика
7036,Teen Wolf (1985),Комедия|Фэнтези
7037,High Heels (Tacones lejanos) (1991),Комедия|Драма
7038,Things You Can Tell Just by Looking at Her (2000),Драма|Романтика
7039,Thunderheart (1992),Криминал|Мистика|Триллер
7040,To Live and Die in L.A. (1985),Боевик|Криминал|Драма|Триллер
7041,Trapped in Paradise (1994),Комедия|Криминал
7042,Betty Blue (37°2 le matin) (1986),Драма|Романтика
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Драма
7044,Wild at Heart (1990),Криминал|Драма|Мистика|Романтика|Триллер
7045,"Witches, The (1990)",Детский|Фэнтези
7046,"Witches of Eastwick, The (1987)",Комедия|Фэнтези|Ужасы|Триллер
7047,Year of the Dragon (1985),Боевик|Криминал|Драма
7048,Nothing to Lose (1997),Боевик|Приключения|Комедия|Криминал
7049,Flying Down to Rio (1933),Комедия|Мюзикл|Романтика
7050,Follow the Fleet (1936),Комедия|Мюзикл|Романтика
7051,"What's New, Pussycat (1965)",Комедия
7052,Mary of Scotland (1936),Драма
7053,Roberta (1935),Комедия|Мюзикл|Романтика
7054,Little Women (1949),Драма
7055,Swing Time (1936),Комедия|Мюзикл|Романтика
7056,"Public Enemy, The (1931)",Боевик|Криминал|Драма
7057,"Midsummer Night's Dream, A (1935)",Комедия|Фэнтези|Романтика
7058,Life with Father (1947),Комедия
7059,National Velvet (1944),Детский|Драма
7060,Jesus Christ Superstar (1973),Драма|Мюзикл
7061,Dark Victory (1939),Драма|Романтика
7062,Birdman of Alcatraz (1962),Драма
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Приключения|Драма
7064,Beauty and the Beast (La belle et la bête) (1946),Драма|Фэнтези
7065,"Birth of a Nation, The (1915)",Драма|Военный
7066,"Blue Kite, The (Lan feng zheng) (1993)",Драма
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965),Комедия|Драма|Фэнтези|Романтика
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961),Драма|Мистика|Романтика
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",Драма
7070,Red River (1948),Боевик|Приключения|Вестерн
7071,"Woman Under the Influence, A (1974)",Драма
7072,Stagecoach (1939),Боевик|Драма|Романтика|Вестерн
7073,"Shot in the Dark, A (1964)",Комедия|Криминал|Мистика
7074,"Navigator, The (1924)",Комедия
7075,"Court Jester, The (1956)",Приключения|Комедия|Мюзикл
7076,Bullitt (1968),Боевик|Криминал|Драма|Триллер
7077,Way Down East (1920),Драма|Романтика
7078,Jezebel (1938),Драма
7079,"Hunchback of Notre Dame, The (1939)",Драма
7080,42nd Street (1933),Драма|Мюзикл|Романтика
7081,I'm No Angel (1933),Комедия
7082,That Touch of Mink (1962),Комедия|Романтика
7083,Sweet Dreams (1985),Драма
7084,"Play It Again, Sam (1972)",Комедия|Романтика
7085,Send Me No Flowers (1964),Комедия|Романтика
7086,Pygmalion (1938),Комедия|Драма
7087,"Passage to India, A (1984)",Приключения|Драма
7088,Black Orpheus (Orfeu Negro) (1959),Драма|Романтика
7089,Amarcord (1973),Комедия|Драма
7090,Hero (Ying xiong) (2002),Боевик|Приключения|Драма
7091,Horse Feathers (1932),Комедия
7092,Anna Karenina (1935),Драма|Романтика
